#Auto-generated file. Do not edit.,,,,,,,,,,
$Basic,----------------------------------------------------------------------,,,,,,,,,
Category,Id,Text00,Text01,Text02,Text03,Text04,Text05,Text06,Text001,Text011
PLAINMSG,161164,Argh...Now it feels better.,,,,,,,,
PLAINMSG,161165,"I was under recon, and that's the last thing I remember.",,,,,,,,
PLAINMSG,161166,There must be something weird going on here.,,,,,,,,
PLAINMSG,161167,Anyways...be careful.,,,,,,,,
PLAINMSG,161168,(panting) Thanks.,,,,,,,,
PLAINMSG,161169,I lost my conscience while I was chasing after the soldier from the Fortress of Despair.,,,,,,,,
PLAINMSG,161170,I couldn't find out what they are up to.,,,,,,,,
PLAINMSG,161171,I will have to return to barrack first and report what I saw.,,,,,,,,
PLAINMSG,161172,"Adventor, you should be careful, too.",,,,,,,,
PLAINMSG,161173,"Thank you, I would be dead if it weren't for you.",,,,,,,,
PLAINMSG,161174,"Thank you so much, I thought I would become a meal of Gote!",,,,,,,,
PLAINMSG,161175,Hooul! You finally listened to my prayer!,,,,,,,,
PLAINMSG,161176,(Sob..) Thank you very very much!,,,,,,,,
PLAINMSG,161177,I would have gone insane if I stayed there for another minute! Thank you!,,,,,,,,
PLAINMSG,161178,Now I can finally see my family again...Thank you!,,,,,,,,
PLAINMSG,161179,What the...How did I get here?,,,,,,,,
PLAINMSG,161180,Misport...Could it be? Misport??,,,,,,,,
PLAINMSG,161181,Right...I never got the chance to let you know. I am sorry.,,,,,,,,
PLAINMSG,161182,That was my last regret before I died.,,,,,,,,
PLAINMSG,161183,There is nothing to talk about..I am sorry. I wish I could go back.,,,,,,,,
PLAINMSG,161184,"Me, too. But we don't have much time.",,,,,,,,
PLAINMSG,161185,I have a favor to ask.,,,,,,,,
PLAINMSG,161186,I want you to bury me next to my wife.,,,,,,,,
PLAINMSG,161187,I am buried on the path to Beacon of Altar.,,,,,,,,
PLAINMSG,161188,I really need to get going now.,,,,,,,,
PLAINMSG,161189,"I am so proud to see you all grown up. I love you, my child.",,,,,,,,
PLAINMSG,161190,Fa...father...,,,,,,,,
PLAINMSG,161191,Were you really an assassination agent?,,,,,,,,
PLAINMSG,161192,Even so you should have come to mother's funeral!,,,,,,,,
PLAINMSG,161193,Both Mom and I wanted to see you.,,,,,,,,
PLAINMSG,161194,Please say it.,,,,,,,,
PLAINMSG,161195,"Yes, I promise.",,,,,,,,
PLAINMSG,161196,"I...I love you too, father.",,,,,,,,
PLAINMSG,161197,...,,,,,,,,
PLAINMSG,161198,"I will go back first and get my mind straight, ",,,,,,,,
PLAINMSG,161199,"Perfect, fell for it!",,,,,,,,
PLAINMSG,161200,Arghhhh!!!!,,,,,,,,
PLAINMSG,161201,You cured a soldier under depression.,,,,,,,,
PLAINMSG,161202,You have successfully captured a deserter.,,,,,,,,
PLAINMSG,161203,Spirits of Hero War is being attained.,,,,,,,,
PLAINMSG,161204,Soldiers of Destruction are in pain.,,,,,,,,
PLAINMSG,161205,It is not over until I am dead.,,,,,,,,
PLAINMSG,161206,Come.,,,,,,,,
PLAINMSG,161207,Nortan appeared.,,,,,,,,
PLAINMSG,161208,It would be wise to run away from Nortan.,,,,,,,,
PLAINMSG,161209,Flame of hell is diminishing. ,,,,,,,,
PLAINMSG,161210,Mysterious light carried you to the point of origin.,,,,,,,,
PLAINMSG,161211,You accidentally dropped the Fantanes Plant Powder Pouch!,,,,,,,,
PLAINMSG,161212,Ketra warriors are rampaging. ,,,,,,,,
PLAINMSG,161213,You acquired written order from Regnus Adventist.,,,,,,,,
PLAINMSG,161214,Spirit of a man with sad eyes appeared!,,,,,,,,
PLAINMSG,161215,Lidge Drake is finally showing herself to you.,,,,,,,,
PLAINMSG,161216,I believe someone told me that this was the right way to the tomb of Regina Drake,,,,,,,,
PLAINMSG,161217,Do you now get why people were trying to stop you when you wanted to go alone!,,,,,,,,
PLAINMSG,161218,"If you didn't show up, I would have been buried next to my ancestor!",,,,,,,,
PLAINMSG,161219,"Hmm...I will go back to Honor Investigation Group. Next time, I will come with other members.",,,,,,,,
PLAINMSG,161220,Along with the flute from Biographer Monty!,,,,,,,,
PLAINMSG,161221,You find yourself in the Lost Forest!,,,,,,,,
PLAINMSG,161222,It wouldn't be a bad idea to investigate nearby Terasil Gate.,,,,,,,,
PLAINMSG,161223,Ah!! I think I am going to pass out.,,,,,,,,
PLAINMSG,161224,What? Are you OK?,,,,,,,,
PLAINMSG,161225,"You were lying unconscious, too!",,,,,,,,
PLAINMSG,161226,Must be the plants in this swamp. They are messing with our mind!,,,,,,,,
PLAINMSG,161227,There must be someone who knows about this place.,,,,,,,,
PLAINMSG,161228,How about we take a sample of the plant?,,,,,,,,
PLAINMSG,161229,Let's go back to Honor Investigation camp.,,,,,,,,
PLAINMSG,161230,"Found Second Note from Father : ""Kill all the oracles after summing Gote? General is losing his mind!....This is the real power of Gote...""",,,,,,,,
PLAINMSG,161231,"Found Third Note from Father : ""Gote is too dangerous. If I let this go on, both Regnus and we are done!""",,,,,,,,
PLAINMSG,161232,"Found Fourth Note from Father : ""My effort is futile. I, at least, should save that young oracle.""",,,,,,,,
PLAINMSG,161233,You found an unconscious search party member. You should use the cure for the depression soon.,,,,,,,,
PLAINMSG,161234,How? How did we get here?,,,,,,,,
PLAINMSG,161235,Right now!...cough...cough...I will...you..cough..cough,,,,,,,,
PLAINMSG,161236,Found hidden order,,,,,,,,
PLAINMSG,161237,Raven appeared from the woods.,,,,,,,,
PLAINMSG,161238,I will buy some time. Hurry up and transform.,,,,,,,,
PLAINMSG,161239,Let's protect Nortan! Let's defend with our life!,,,,,,,,
PLAINMSG,161240,Grrrrr...,,,,,,,,
PLAINMSG,161241,Let's protect Nortan! Let's defeat the enemies!,,,,,,,,
PLAINMSG,161242,Hidden backup soldiers appeared.,,,,,,,,
PLAINMSG,161243,Broken front wheel has been repaired.,,,,,,,,
PLAINMSG,161244,Broken wheel has been repaired.,,,,,,,,
PLAINMSG,161245,Broken gun case has been repaired.,,,,,,,,
PLAINMSG,161246,Your consciousness is becoming hazy? your body is losing energy.,,,,,,,,
PLAINMSG,161247,"Cameron Dampire panics, and tells everything about what happened.",,,,,,,,
PLAINMSG,161248,"Vicious, Vain, Rose Families.",,,,,,,,
PLAINMSG,161249,About what Minister Regnatt plotted.,,,,,,,,
PLAINMSG,161250,About how Regina Drake died and how she was revived.,,,,,,,,
PLAINMSG,161251,About drugging Regina Drake to force her to forget her painful memories.,,,,,,,,
PLAINMSG,161252,About the side effect of revival spell on Regina Drake.. How she had urge to kill.,,,,,,,,
PLAINMSG,161253,Magia of Gote is diminishing.,,,,,,,,
PLAINMSG,161254,You have successfully captured a deserter.,,,,,,,,
PLAINMSG,161255,Spirit of Hero War is getting sealed in a charm.,,,,,,,,
PLAINMSG,161256,Patrol box is empty.,,,,,,,,
PLAINMSG,161257,Grrrrr Is that you! Misport!,,,,,,,,
PLAINMSG,161258,Out of all people... you? You are going to kill me?,,,,,,,,
PLAINMSG,161259,You won't be forgiven. I am dragging you to hell with me!,,,,,,,,
PLAINMSG,161260,You found kidnapped search party member.,,,,,,,,
PLAINMSG,161261,Deserter lost consciousness by the trap. Now you can use the rope to tie him,,,,,,,,
PLAINMSG,161262,There is already enough Magia to summon Gote.,,,,,,,,
PLAINMSG,161263,Legendary Gote of destruction. Show yourself!,,,,,,,,
PLAINMSG,161264,Kupanda. Tena Zaidi Kupanda,,,,,,,,
PLAINMSG,161265,Tree Caterpillar that was eating through the fortress barrier appeared.,,,,,,,,
PLAINMSG,161266,Legendary Gote of destruction was revived.,,,,,,,,
PLAINMSG,161267,Spirits are losing their magia. Use special charm to absorb their magia.,,,,,,,,
PLAINMSG,161268,Back-up soldiers of Destruction appeared. ,,,,,,,,
PLAINMSG,161269,Back-up soldiers of Despair Fortress appeared. ,,,,,,,,
PLAINMSG,161270,Nortan is staring at you with rage,,,,,,,,
PLAINMSG,161271,You successfully hid the charm of Gote.,,,,,,,,
PLAINMSG,161272,Spirit awakened from unknown skeleton.,,,,,,,,
PLAINMSG,161273,Summoning Ritual is ongoing in the altar. Ritual must be stopped.,,,,,,,,
PLAINMSG,161274,Charm is making a resonance with the Earth magia. You can now use the charm to transform.,,,,,,,,
PLAINMSG,161275,Female Red Plant is dying.,,,,,,,,
PLAINMSG,161276,"I, General Borek, need stronger opponents! Not these weaklings!",,,,,,,,
PLAINMSG,161277,I shall turn all of you to piece of meat!,,,,,,,,
PLAINMSG,161278,Kahahaha! Endless magia flows through me!,,,,,,,,
PLAINMSG,161279,General Borek is absorbing the slime.,,,,,,,,
PLAINMSG,161280,Sinners! I shall make a judgement upon you all!,,,,,,,,
PLAINMSG,161281,Guilty! Feel the wrath of the earth!,,,,,,,,
PLAINMSG,161282,Guilty! Feel the wrath of the thunder!,,,,,,,,
PLAINMSG,161283,Guilty! Feel the wrath of tornado!,,,,,,,,
PLAINMSG,161284,Guilty! Watch your own sin through this mirror!,,,,,,,,
PLAINMSG,161285,Guilty! Guilty! Guilty! All of you shall feel my wrath.,,,,,,,,
PLAINMSG,161286,Judgement #113. Straight to hell,,,,,,,,
PLAINMSG,161287,Judgement #572. Painful walk to hell,,,,,,,,
PLAINMSG,161288,Chaos... Come.,,,,,,,,
PLAINMSG,161289,Guardman of Female Red Plant appeared.,,,,,,,,
PLAINMSG,161290,"Rotted corpse, looks like traitor Regina Drake...",,,,,,,,
PLAINMSG,161291,Ah! Always feels so proud looking at the crest of Drake Family!,,,,,,,,
PLAINMSG,161292,Symbol of Regina!,,,,,,,,
PLAINMSG,161293,Rumors about her being traitor or her betraying her people...,,,,,,,,
PLAINMSG,161294,Who would believe in such nonsense?,,,,,,,,
PLAINMSG,161295,"Ah, there is a letter on a box? What? A letter from Rose?",,,,,,,,
PLAINMSG,161296,...,,,,,,,,
PLAINMSG,161297,...,,,,,,,,
PLAINMSG,161298,What the What's going on? Why are they making me do this?,,,,,,,,
PLAINMSG,161299,These are data regarding all incidents after Regina Drake died.,,,,,,,,
PLAINMSG,161300,We might be facing truth we cannot handle.,,,,,,,,
PLAINMSG,161301,Ultrasonic sound from the flute is making the bats unconscious.,,,,,,,,
PLAINMSG,161302,10 seconds remain until the effect of the flute fades away!,,,,,,,,
PLAINMSG,161303,5 seconds remain until the effect of the flute fades away!,,,,,,,,
PLAINMSG,161304,4 seconds remain until the effect of the flute fades away!,,,,,,,,
PLAINMSG,161305,3 seconds remain until the effect of the flute fades away!,,,,,,,,
PLAINMSG,161306,2 seconds remain until the effect of the flute fades away!,,,,,,,,
PLAINMSG,161307,1 seconds remain until the effect of the flute fades away!,,,,,,,,
PLAINMSG,161308,Ultrasonic effect of the flute faded away.,,,,,,,,
PLAINMSG,161309,Let's hurry to the troubled location.,,,,,,,,
PLAINMSG,161310,Pumpkin warrior appeared from the weird Terasil gate.,,,,,,,,
PLAINMSG,161311,Regina,,,,,,,,
PLAINMSG,161312,Everything is not settled here.,,,,,,,,
PLAINMSG,161313,Go back to Honor Investigation Camp. I will follow you later.,,,,,,,,
PLAINMSG,161314,"I am going back to Himes. After everything has been settled, I will send you a written order.",,,,,,,,
PLAINMSG,161315,There is something sad watching Peakstar leave.,,,,,,,,
PLAINMSG,161316,You should return to Honor Investigation Camp.,,,,,,,,
PLAINMSG,161317,Dangerous bestias are on an attack. ,,,,,,,,
PLAINMSG,161318,You received a clue about the crest carving on the shackle from Biographer Monty.,,,,,,,,
PLAINMSG,161319,Collecting sample failed.,,,,,,,,
PLAINMSG,161320,Let's go back to Honor Investigation camp.,,,,,,,,
PLAINMSG,161321,You are becoming curious about what is in the bad.,,,,,,,,
PLAINMSG,161322,"Found First Note from Father : ""I can't no longer trust what Church of Prius is telling me to do. Gote is simply too dangerous to use as a weapon...""",,,,,,,,
PLAINMSG,161323,That's what I am saying. You can easily verify by using the powder like this...,,,,,,,,
PLAINMSG,161324,Oh my!,,,,,,,,
PLAINMSG,161325,Hey there! Grab this real quick.,,,,,,,,
PLAINMSG,161326,There there? It won't hurt at all. There~,,,,,,,,
PLAINMSG,161327,"Finally, you regained composure.",,,,,,,,
PLAINMSG,161328,Hmm.so Red Spore was what was causing the problem.,,,,,,,,
PLAINMSG,161329,Unknown Spirit appeared.,,,,,,,,
PLAINMSG,161330,It's too difficult to trust the church.,,,,,,,,
PLAINMSG,161331,Gote is simply too dangerous to use as a weapon.,,,,,,,,
PLAINMSG,161332,Am I doing the right thing?,,,,,,,,
PLAINMSG,161333,Kill all the oracles after Gote is summoned?,,,,,,,,
PLAINMSG,161334,General is losing his mind. He is getting out of control.,,,,,,,,
PLAINMSG,161335,Gote is making the general lose his mind. I don't know how long I will last.,,,,,,,,
PLAINMSG,161336,Gote is too dangerous.,,,,,,,,
PLAINMSG,161337,"If General does not regains control, both Regnus and we are done.",,,,,,,,
PLAINMSG,161338,I have to do something.,,,,,,,,
PLAINMSG,161339,My efforts are in vain.,,,,,,,,
PLAINMSG,161340,I have to save that young oracle. That's the least I can do.,,,,,,,,
PLAINMSG,161341,Honey?.Misport?I am sorry. I can't keep the promise of my safe return.,,,,,,,,
PLAINMSG,161342,Ah?finally,,,,,,,,
PLAINMSG,161343,I am free from the pain.,,,,,,,,
PLAINMSG,161344,Ahhhh?.fury is diminishing.,,,,,,,,
PLAINMSG,161345,I can finally sleep in peace. Thank you.,,,,,,,,
PLAINMSG,161346,Magia of spirit is diminishing.,,,,,,,,
PLAINMSG,161347,?????? ??? ?????? ??? ???????????????????? ?????? ????????????,,,,,,,,
PLAINMSG,161348,???????? ?????????. ????? ??????!,,,,,,,,
PLAINMSG,161349,??? ????????? ?????? ?????????.,,,,,,,,
PLAINMSG,161350,??????????? ?????? ???????????,,,,,,,,
PLAINMSG,161351,??? ??? ??? ???????????,,,,,,,,
PLAINMSG,161352,Emily! I told you not to enter my??,,,,,,,,
PLAINMSG,161353,"Oh my, you are not Emily! I am?.so sorry!",,,,,,,,
PLAINMSG,161354,??? ??????????? ??? ??????~~~~!!,,,,,,,,
PLAINMSG,161355,(Requiem can be performed with Anima by clicking on the dead bestia),,,,,,,,
PLAINMSG,161356,?????????????Ä????????????,,,,,,,,
PLAINMSG,161357,??????????????Ä???,,,,,,,,
PLAINMSG,161358,??????????????? ????,,,,,,,,
PLAINMSG,161359,"?????? ?????? ??? ?????""???????????????????~""",,,,,,,,
PLAINMSG,161360,"""??? ???""?????????????????,,,,
PLAINMSG,161361,(Once you click the dead bestia"," anima will start performing requiem.)""",,,,,,,
PLAINMSG,161362,"(When anima stops, try clicking K and select 'Anima Return') ",,,,,,,,
PLAINMSG,161363,??? ??? ???.,,,,,,,,
PLAINMSG,161364,??? ???!,,,,,,,,
PLAINMSG,161365,"??????? ""?????????????? ???"" ??!",,,,,,,,
PLAINMSG,161366,?????? ?????? ????Ä? ???? ?????? ???!,,,,,,,,
PLAINMSG,161367,"????? ""?????????????? ????????? ??????~""",,,,,,,,
PLAINMSG,161368,20???????? ?????? ????????,,,,,,,,
PLAINMSG,161369,"""???????? ?????""??????????????????????""""""",,,,,,,,
PLAINMSG,161370,??????????????????,,,,,,,,
PLAINMSG,161371,???????????????????????,,,,,,,,
PLAINMSG,161372,??????????? ??????!,,,,,,,,
PLAINMSG,161373,???! ??? ????????????????????? ???!,,,,,,,,
PLAINMSG,161374,??????????!,,,,,,,,
PLAINMSG,161375,?????????????!,,,,,,,,
PLAINMSG,161376,???! ?????? ??? ???!? ?????? ???????? ??? ?????? ?????,,,,,,,,
PLAINMSG,161377,???????????? ??? ?????????????????! ????????????????,,,,,,,,
PLAINMSG,161378,"???? ????? ?????????Ä???????????????????????????????,,,,
PLAINMSG,161379,??? ??????????? ??? ????????? ???????????????????????,,,
PLAINMSG,161380,???~ ??????????????? ????? ?????,,,,
PLAINMSG,161381,??? ?????????????????????? ??? ?????,,,
PLAINMSG,161382,????? ??? ??????! ???????????????????????? ?????,,,
PLAINMSG,161383,????????? ???! ?????? ??? ??? ??? ??????.,,,,
PLAINMSG,161384,????????????????????????? ??? ????????????"," ???!""",,,,,,,
PLAINMSG,161385,?? ??????????????! ????????????????,,,,,,,,
PLAINMSG,161386,???! ???!!,,,,,,,,
PLAINMSG,161387,"???????????? ???????? ???, ??? ??? ???!",,,,,,,,
PLAINMSG,161388,??? ??????????????????!,,,,,,,,
PLAINMSG,161389,??????????????,,,,,,,,
PLAINMSG,161390,??????????? ????????????,,,,,,,,
PLAINMSG,161391,????????Ä?? ???????????????????,,,,,,,,
PLAINMSG,161392,???~ ????????????????,,,,,,,,
PLAINMSG,161393,???????????? ?????? ??????????? ?????Ä????? ??? ???!,,,,,,,,
PLAINMSG,161394,??????????? ???????????????!,,,,,,,,
PLAINMSG,161395,????????? ??? ????????????,,,,,,,,
PLAINMSG,161396,??? ?????????????????Ä????????!,,,,,,,,
PLAINMSG,161397,"???????????????, ??? ????????????????????",,,,,,,,
PLAINMSG,161398,?????B' ??? ??? ?????????????? ?????? ????????? ?????????????????????.,,,,,,,,
PLAINMSG,161399,?????B' ??? ??? ?????????????? ?????? ????????? ????????????,,,,,,,,
PLAINMSG,161400,?????O' ??? ??? ??? ??????????? ????? ??????????????????????????.,,,,,,,,
PLAINMSG,161401,??? ??? ?????????.. ??? ????????? ???????????,,,,,,,,
PLAINMSG,161402,????????????????????? ??? ??? ?Ä???? ???. ?????,,,,,,,,
PLAINMSG,161403,??? ?????????,,,,,,,,
PLAINMSG,161404,??? ???????????????~!,,,,,,,,
PLAINMSG,161405,??? ?????? ???! ??? ?????????!,,,,,,,,
PLAINMSG,161406,"""???????????????????????"",,,,
PLAINMSG,161407,?????? ??????????? ????????,,,
PLAINMSG,161408,?????? ??????????????.,,,,
PLAINMSG,200001,Execute Pattern 1,,,,
PLAINMSG,200002,Execute Pattern 2,,,,
PLAINMSG,200003,Execute Pattern 3,,,,
PLAINMSG,200004,Execute Pattern 4,,,,
PLAINMSG,200005,Execute Pattern 5,,,,
PLAINMSG,200006,Execute Pattern 6,,,,
PLAINMSG,200007,Execute Pattern 7,,,,
PLAINMSG,200008,Execute Pattern 8,,,,
PLAINMSG,200009,Execute Pattern 9,,,,
PLAINMSG,200010,Execute Pattern 10,,,,
PLAINMSG,200101,Poti Flamm shivers in joy.,,,,
PLAINMSG,200102,Poti Lympha shivers in joy.,,,,
PLAINMSG,200103,Poti Terru shivers in joy.,,,,
PLAINMSG,200104,Poti Ventu shivers in joy.,,,,
PLAINMSG,200105,Red Mane Grass has its spiky leaves sharp as a blade. You can't touch it.,,,,
PLAINMSG,200106,As Anima looks at Red Mane Grass reassuringly"," the sharp leaves settle down.""",,,,,,,
PLAINMSG,200107,You may collect Red Mane Grass now.,,,,,,,,
PLAINMSG,200108,Anima may now perform Plant Communion.,,,,,,,,
PLAINMSG,200109,Anima is now capable of cultivating fire.,,,,,,,,
PLAINMSG,200110,Anima is now capable of cultivating water,,,,,,,,
PLAINMSG,200111,Anima is now capable of cultivating earth.,,,,,,,,
PLAINMSG,200112,Anima is now capable of cultivating wind.,,,,,,,,
PLAINMSG,200201,Talk to the NPC right in front of you.,,,,,,,,
PLAINMSG,200202,Please move to the location indicated on the minimap.,,,,,,,,
PLAINMSG,200203,Please refer to the minimap marking and move to the next location.,,,,,,,,
PLAINMSG,200204,Please kill every Tamed Devilhound!,,,,,,,,
PLAINMSG,200205,Please kill all the Gunners of Wail!,,,,,,,,
PLAINMSG,200206,Please kill every Wailing Horned Gorilla!,,,,,,,,
PLAINMSG,200207,"As you spray Spore Powder, the Altar of Communication begins to work!",,,,,,,,
PLAINMSG,200208,Magia Pattern Analyzer started giving off black smoke...,,,,,,,,
PLAINMSG,200209,"As Prophet Boowoo falls, Valak the Controller appeared.",,,,,,,,
PLAINMSG,200210,Valak the Controller glares at Anima!,,,,,,,,
PLAINMSG,200211,Valak the Controller disappeared. ,,,,,,,,
PLAINMSG,200212,Soldier Anansi and Soldier Gawa noticed!,,,,,,,,
PLAINMSG,200213,Soldier Anansi and Soldier Gawa ran away quickly!,,,,,,,,
PLAINMSG,200214,Could not find Seal of Dinkel.,,,,,,,,
PLAINMSG,200215,Speak with Chief Nurse Marina.,,,,,,,,
PLAINMSG,200301,Found an emblem that seems to belong to Fungus Guardian!,,,,,,,,
PLAINMSG,200302,Pilgrim Zahera begins to put the power of purification into the Totem of Ban.,,,,,,,,
PLAINMSG,200303,Totem of Ban started burning!,,,,,,,,
PLAINMSG,200304,"As Brooing Patriarch falls, Novice Shaman Zinnia appeared. ",,,,,,,,
PLAINMSG,200305,Novice Shaman Zinnia disappeared! Head to the Temple of Sun God!!,,,,,,,,
PLAINMSG,200306,Found Novice Shaman Zinnia!,,,,,,,,
PLAINMSG,200307,Will of Terrastrome was summoned by Novice Shaman Zinnia!,,,,,,,,
PLAINMSG,200308,Will of Terrastrome attacks!,,,,,,,,
PLAINMSG,200309,"As Prophet Equanaga compliments Pilgrim Zahera, Medium Limi pouted.",,,,,,,,
PLAINMSG,200310,Medium Limi waves her hand to call on you. ,,,,,,,,
PLAINMSG,200311,Medium Limi stares Pilgrim Zahera down. ,,,,,,,,
PLAINMSG,200312,Go to Red Canyon Pier and speak with Pilgrim Zahera. ,,,,,,,,
PLAINMSG,200313,Mysterious pillar of light extends to the sky.,,,,,,,,
PLAINMSG,200314,Prophet Lakirai returned to the Altar of Twilight ,,,,,,,,
PLAINMSG,200315,The power of mysterious pillar of light purifies Traveler of Stars.,,,,,,,,
PLAINMSG,200316,Curse applied to Giant Stone Pillar of Twilight by the Legion of Destruction began to infect the body!,,,,,,,,
PLAINMSG,200317,Lower Officer Adro from the Legion of Destruction appeared!,,,,,,,,
PLAINMSG,200318,Medium Limi is being chased by Booring Diggers!,,,,,,,,
PLAINMSG,200319,Furious Armo shows his presence!,,,,,,,,
PLAINMSG,200320,Weakened Will of Terrastrome screeched while disappearing into thin air.,,,,,,,,
PLAINMSG,200401,Vodu disappeared with a smile on his face while coughing out blood.,,,,,,,,
PLAINMSG,200402,The bones of ancient Bestias have been purified with the power of Purified Bead of Fire!,,,,,,,,
PLAINMSG,200403,The bones of ancient Bestias have been purified with the power of Purified Bead of Water!,,,,,,,,
PLAINMSG,200404,"When Purified Bead of Earth was used, Order of Wail Hightrooper appeared!",,,,,,,,
PLAINMSG,200405,"After Order of Wail Hightrooper was defeated, the power of Purified Bead of Earth purifies the bones of ancient Bestias!",,,,,,,,
PLAINMSG,200406,Freed from the dark forces when Dark Crystal Necklace was pulled away!,,,,,,,,
PLAINMSG,200407,Failed to acquired leather...,,,,,,,,
PLAINMSG,200408,Failed to acquired tails...,,,,,,,,
PLAINMSG,200409,Brooing Patriarch appeared!,,,,,,,,
PLAINMSG,200410,Sorcery Horn makes a sharp and high pitched sound!,,,,,,,,
PLAINMSG,200411,The power of Sunset Deer has been imbued in the Sorcery Horn.,,,,,,,,
PLAINMSG,200412,The power of Big Ear Fox has been imbued in the Sorcery Horn.,,,,,,,,
PLAINMSG,200501,"Can't see very well because of Blinders, but the holes allow decent vision.",,,,,,,,
PLAINMSG,200502,Aurora Parrot appeared!,,,,,,,,
PLAINMSG,200503,The souls of dead warriors appear from the flame.,,,,,,,,
PLAINMSG,200504,"The one who seeks power, allow me to enlighten you!",,,,,,,,
PLAINMSG,200505,Placed a food lure.,,,,,,,,
PLAINMSG,200506,"Thief Foxes appeared, took the food, and begin to run away!!",,,,,,,,
PLAINMSG,200507,Lon Mas Soul kneeled...,,,,,,,,
PLAINMSG,200508,He who would have fought in countless battles... smiles after crossing over from river of death.,,,,,,,,
PLAINMSG,200509,The silent words portrayed in that smile...is warmly communicated heart-to-heart.,,,,,,,,
PLAINMSG,200510,Lon Mas Soul gives strength more valuable than any other praise....,,,,,,,,
PLAINMSG,200601,Measured the index of Ground of Calm.,,,,,,,,
PLAINMSG,200602,Measured the index of Twin Rocks.,,,,,,,,
PLAINMSG,200603,Measured the index of the entrance of the Village of Belua.,,,,,,,,
PLAINMSG,200604,Measured the index of Fortress of Seclusion.,,,,,,,,
PLAINMSG,200701,Fortune Teller Radiata conducts divination with the eyes of a bat.,,,,,,,,
PLAINMSG,200801,Medium Dracaena begins to fuse two nuclei together.,,,,,,,,
PLAINMSG,200901,Strength begins to drain from the body!,,,,,,,,
PLAINMSG,200902,Strength comes back with a scream from the queen.,,,,,,,,
PLAINMSG,200903,The hands are protected by the thick gloves.,,,,,,,,
PLAINMSG,201201,Discovered Burn Report!,,,,,,,,
PLAINMSG,201202,No one seems to be here. ,,,,,,,,
PLAINMSG,201203,Lesser Slave Soldiers of Blood appeared!,,,,,,,,
PLAINMSG,201204,Scream can be heard from not too far away!,,,,,,,,
PLAINMSG,201205,Hurry and get to the source of the sound!,,,,,,,,
PLAINMSG,201206,All enemies seem to be eliminated.,,,,,,,,
PLAINMSG,201207,There's no response to Magia Wavelength Probe. ,,,,,,,,
PLAINMSG,201208,The ground has been dug up. Magia Wavelength Probe responds. ,,,,,,,,
PLAINMSG,201209,"I think the Black Box used to be here, but someone already dug it out. ",,,,,,,,
PLAINMSG,201210,Rescued Investigator captured by the Legion of Blood!,,,,,,,,
PLAINMSG,201211,Lead Investigator of Blood appeared!,,,,,,,,
PLAINMSG,201212,Not dead! So stop bothering me! Do whatever you want!,,,,,,,,
PLAINMSG,201213,A special wave has been recorded on the Black Disk.,,,,,,,,
PLAINMSG,201214,Sad song originates from nearby. ,,,,,,,,
PLAINMSG,201215,"The song stopped. No one can be seen, but you can feel the vigilance in the air. ",,,,,,,,
PLAINMSG,201216,It will probably loosen up and show itself to an Anima. ,,,,,,,,
PLAINMSG,201217,Old Tree of Stars became lively again!,,,,,,,,
PLAINMSG,201218,Marumi Looters pounce on the Old Tree of Stars!,,,,,,,,
PLAINMSG,201219,Messenger of Blood attacks!,,,,,,,,
PLAINMSG,201220,Found High Officer Kazika of Blood!,,,,,,,,
PLAINMSG,201221,Put Mutated Marumi Guards into submission!,,,,,,,,
PLAINMSG,201222,Evilspirit dropped Cursed Crystal.,,,,,,,,
PLAINMSG,201223,Old Tree of Stars eliminates dim light with the strength of Startree.,,,,,,,,
PLAINMSG,201224,Measured the Terasil Value of the Old Tree of Stars. ,,,,,,,,
PLAINMSG,201225,Gave flowers for the dead in the Aurora Graveyard...,,,,,,,,
PLAINMSG,201226,Discovered a key stuck inside the Secret Book of Tartal. ,,,,,,,,
PLAINMSG,201227,Discovered Ragged Diary inside the floor of the prison. ,,,,,,,,
PLAINMSG,201228,Cannot feel anything from here. ,,,,,,,,
PLAINMSG,201229,Wandering Vultus Merchant appeared. Converse with Anima. ,,,,,,,,
PLAINMSG,201230,Young Flame Lizards look at the direction where Adult Flame Lizard used to be. ,,,,,,,,
PLAINMSG,201231,Young Flame Lizards cry sadly and disperse into the Flame Plain...,,,,,,,,
PLAINMSG,201232,High Officer Kazika of Blood detected out presence!,,,,,,,,
PLAINMSG,201233,High Officer Kazika of Blood disappeared with a blink of an eye!,,,,,,,,
PLAINMSG,201234,Cursed Skull attacks!,,,,,,,,
PLAINMSG,201235,Collected Lava using a Special Test Tube!,,,,,,,,
PLAINMSG,201301,Cut the rope using Special Knife!,,,,,,,,
PLAINMSG,201302,Marumi Shaman suffers from Test Drug of Weakness and is infuriated!,,,,,,,,
PLAINMSG,201303,Evil forces begin to dissipate from the bones of the Cursed Skull...,,,,,,,,
PLAINMSG,201304,It seems like this can protect the body from the poison gas coming out of the Poisonous Geyser. ,,,,,,,,
PLAINMSG,201305,Lizard Skin Gloves are protecting the hands!,,,,,,,,
PLAINMSG,201306,The hands seem to be burning from the flames!,,,,,,,,
PLAINMSG,201307,"Because of the supersonic waves, One-Eyed Bats flew out of the nest!",,,,,,,,
PLAINMSG,201308,Poison from the the Poisonous Geyser makes breathing hard!,,,,,,,,
PLAINMSG,201309,Moves somewhere!!!! ,,,,,,,,
